order_id,SKU,qty,x,y,ABC
99886,PC1PMV,4,15,5,C
99886,PC1PMV,4,14,6,C
99886,PC1PMV,3,15,5,C
99886,PC1PMV,4,15,5,C
99886,PC1PMV,3,15,6,C
99886,PC1PMV,3,14,5,C
99886,PC1PMV,1,15,5,C
99886,PC1PMV,3,15,5,C
99886,PC1PMV,2,14,5,C
99886,PC1PMV,2,14,5,C
99886,PC1PMV,2,15,6,C
99886,PC1PMV,5,14,5,C
99886,PC1PMV,4,15,6,C
99885,8D9SAW,1,15,6,C
99885,37VA62,2,14,5,C
99885,37VA62,2,14,5,C
99885,8D9SAW,1,15,6,C
99885,8D9SAW,2,14,6,C
99885,8D9SAW,2,14,6,C
99885,8D9SAW,2,15,6,C
99885,8D9SAW,2,15,5,C
99885,DGAONE,2,14,5,C
99885,DGAONE,2,14,6,C
99885,DGAONE,2,15,6,C
99885,DGAONE,2,14,5,C
99885,DGAONE,1,14,6,C
99885,37VA62,2,14,5,C
99885,37VA62,2,15,5,C
99885,37VA62,2,14,6,C
99885,8D9SAW,2,14,6,C
99885,8D9SAW,2,14,6,C
99885,8D9SAW,2,15,5,C
99885,8D9SAW,1,15,6,C
99885,DGAONE,1,14,5,C
99885,DGAONE,2,14,5,C
99885,DGAONE,2,15,5,C
99885,DGAONE,2,14,5,C
99885,DGAONE,2,15,6,C
99885,37VA62,2,14,5,C
99885,37VA62,2,14,5,C
99885,37VA62,2,15,5,C
99885,37VA62,2,14,5,C
99885,8D9SAW,1,15,6,C
99885,8D9SAW,1,15,5,C
99885,8D9SAW,1,14,6,C
99885,DGAONE,2,14,5,C
99885,DGAONE,2,15,6,C
99885,O7TSVL,1,14,5,C
99885,O7TSVL,1,15,6,C
99884,37VA62,3,14,5,C
99884,37VA62,1,15,5,C
99884,800OVF,3,14,5,C
99884,800OVF,3,15,6,C
99884,800OVF,3,15,5,C
99884,37VA62,2,15,6,C
99884,37VA62,2,15,5,C
99884,37VA62,4,15,5,C
99884,37VA62,4,15,6,C
99884,800OVF,4,15,5,C
99884,800OVF,4,14,5,C
99884,800OVF,4,14,6,C
99884,800OVF,2,14,6,C
99884,37VA62,3,14,5,C
99884,37VA62,3,14,5,C
99884,37VA62,3,15,5,C
99884,37VA62,3,14,6,C
99884,800OVF,1,15,5,C
99884,800OVF,3,14,5,C
99884,800OVF,3,15,6,C
99884,800OVF,3,15,5,C
99883,800OVF,2,14,5,C
99883,37VA62,2,14,6,C
99883,37VA62,4,14,6,C
99883,37VA62,4,15,5,C
99883,800OVF,4,15,6,C
99883,800OVF,4,14,6,C
99883,800OVF,4,14,6,C
99883,800OVF,2,14,5,C
99883,37VA62,4,14,6,C
99883,37VA62,4,15,5,C
99883,37VA62,3,15,5,C
99883,37VA62,3,15,5,C
99883,800OVF,2,14,6,C
99883,800OVF,4,15,5,C
99883,800OVF,3,15,5,C
99883,800OVF,1,15,5,C
99883,37VA62,2,15,5,C
99883,37VA62,2,14,6,C
99883,800OVF,2,15,5,C
99883,800OVF,2,15,6,C
99883,800OVF,2,15,6,C
99882,PP9DNA,4,15,6,C
99882,37VA62,2,14,5,C
99882,37VA62,2,15,6,C
99882,S90CD9,2,14,5,C
99882,S90CD9,4,15,6,C
99882,PP9DNA,4,15,6,C
99882,PP9DNA,5,15,6,C
99882,PP9DNA,5,14,6,C
99882,37VA62,3,14,5,C
99882,37VA62,2,14,6,C
99882,S90CD9,5,15,5,C
99882,PP9DNA,3,14,5,C
99882,PP9DNA,3,15,5,C
99882,PP9DNA,3,14,5,C
99882,PP9DNA,3,14,5,C
99882,37VA62,2,14,6,C
99882,37VA62,1,15,5,C
99882,S90CD9,3,15,6,C
99881,HXQR4L,1,14,6,C
99880,HXQR4L,2,14,6,C
99879,ZRCYSH,1,14,6,C
99879,KTDZY0,2,15,5,C
99878,V6K6JX,1,14,5,C
99877,V7JUQL,2,15,6,C
99877,V7JUQL,1,14,5,C
99876,ZGYCSW,1,15,6,C
99875,W25EZN,1,15,5,C
99874,WGHG3L,1,15,5,C
99873,IA7X1P,1,14,6,C
99872,W25EZN,1,15,5,C
99871,O7AXAK,1,15,6,C
99870,EUMBM7,1,15,6,C
99869,DGAONE,1,14,5,C
99868,WRRW1W,1,15,5,C
99868,WRRW1W,1,14,6,C
99868,WRRW1W,1,15,6,C
99867,I1KDJ0,1,14,5,C
99867,I1KDJ0,2,14,5,C
99867,I1KDJ0,2,14,5,C
99867,I1KDJ0,2,14,6,C
99866,05W6TK,1,14,6,C
99865,M67GNC,1,14,5,C
99865,M67GNC,2,15,5,C
99864,8N10W9,1,14,6,C
99864,8N10W9,1,14,5,C
99864,RAUDQ6,1,14,6,C
99864,QVFB0Q,1,15,5,C
99864,F0P5OQ,1,15,5,C
99864,4SD17H,1,14,6,C
99863,5HQR89,1,15,5,C
99863,WRRW1W,1,14,6,C
99862,SMMRK3,3,14,5,C
99862,8N10W9,1,15,5,C
99862,8N10W9,1,14,6,C
99862,8N10W9,1,14,5,C
99862,2T1DJM,1,15,5,C
99861,ZX6MUV,1,15,6,C
99860,2T1DJM,1,14,5,C
99859,2T1DJM,1,15,6,C
99858,8N10W9,1,14,5,C
99857,ZGYCSW,1,14,5,C
99856,V7JUQL,1,15,5,C
99855,RAUDQ6,1,14,6,C
99854,37VA62,1,15,5,C
99853,DGAONE,1,15,5,C
99852,XUZJ74,1,15,5,C
99851,EQQBND,1,15,6,C
99850,K3YA1X,1,15,6,C
99849,TBCCF7,1,15,6,C
99848,HLOISD,1,14,5,C
99847,EQQBND,1,15,6,C
99846,TNAHD4,1,15,6,C
99845,QP56BU,1,14,6,C
99844,8N10W9,1,14,5,C
99843,4SD17H,1,14,6,C
99842,J3FI7N,1,14,6,C
99841,EUMBM7,1,14,5,C
99840,EQQBND,1,15,6,C
99839,8D9SAW,1,15,5,C
99839,8D9SAW,1,15,5,C
99839,8D9SAW,2,15,5,C
99839,8D9SAW,4,14,6,C
99838,2OAVPY,1,15,6,C
99837,SMMRK3,1,15,5,C
99837,SMMRK3,2,15,6,C
99836,HXQR4L,1,15,5,C
99835,HXQR4L,2,15,5,C
99834,IA7X1P,1,14,6,C
99833,8D9SAW,1,15,6,C
99833,DGAONE,1,14,6,C
99832,Z8KPP8,1,15,5,C
99831,NISP6K,1,14,6,C
99831,NISP6K,1,15,6,C
99831,NISP6K,1,14,6,C
99830,WRRW1W,1,15,5,C
99829,8N10W9,1,14,6,C
99829,8N10W9,1,14,5,C
99829,8N10W9,2,15,6,C
99829,8N10W9,3,15,6,C
99829,8N10W9,2,15,5,C
99829,8N10W9,1,15,5,C
99829,8N10W9,1,15,5,C
99829,I1KDJ0,2,15,6,C
99828,NISP6K,1,15,6,C
99828,NISP6K,1,15,6,C
99828,NISP6K,1,14,5,C
99828,NISP6K,1,14,6,C
99827,NISP6K,1,14,6,C
99826,7BU1V7,2,15,5,C
99826,7BU1V7,1,14,6,C
99826,7BU1V7,1,14,6,C
99826,7BU1V7,1,14,5,C
99826,XUZJ74,1,14,6,C
99826,XUZJ74,1,14,6,C
99826,XUZJ74,2,15,6,C
99826,XUZJ74,1,15,5,C
99826,SMMRK3,1,14,6,C
99826,8N10W9,1,14,6,C
99826,8N10W9,1,14,5,C
99826,AKP0A7,2,14,5,C
99826,WRRW1W,1,15,5,C
99826,WRRW1W,1,14,6,C
99825,8N10W9,1,14,5,C
99825,8N10W9,1,14,5,C
99825,8N10W9,1,14,6,C
99825,8N10W9,1,14,6,C
99825,8N10W9,1,15,5,C
99825,TBCCF7,2,15,5,C
99825,8N10W9,1,14,5,C
99825,8N10W9,1,14,6,C
99825,K3YA1X,1,14,6,C
99824,NISP6K,1,14,5,C
99823,XUZJ74,1,15,5,C
99823,SMMRK3,1,14,5,C
99823,SMMRK3,1,15,5,C
99823,RAUDQ6,1,14,6,C
99823,2T1DJM,1,15,5,C
99823,AKP0A7,1,15,5,C
99823,WRRW1W,1,14,6,C
99823,WRRW1W,1,15,6,C
99823,4SD17H,2,14,5,C
99822,NISP6K,1,14,5,C
99821,NISP6K,1,15,6,C
99820,8N10W9,3,15,5,C
99820,8N10W9,3,14,6,C
99820,JEGRCL,2,14,6,C
99820,8N10W9,2,14,6,C
99820,JEGRCL,2,14,6,C
99819,32ZKOX,1,14,6,C
99818,DGAONE,1,14,6,C
99817,TB6WIP,3,15,6,C
99817,TB6WIP,3,15,6,C
99817,TB6WIP,4,14,6,C
99817,TB6WIP,3,15,6,C
99817,05W6TK,3,15,6,C
99816,NJVZEL,1,15,6,C
99816,IA7X1P,1,15,5,C
99816,8N10W9,1,14,6,C
99816,2T1DJM,1,15,5,C
99816,W25EZN,1,15,6,C
99816,AKP0A7,1,14,5,C
99816,AKP0A7,1,15,5,C
99816,AKP0A7,1,15,5,C
99816,2LPO6D,1,14,5,C
99816,AB9XBU,1,14,5,C
99815,JEGRCL,1,15,5,C
99814,8N10W9,2,15,6,C
99814,8N10W9,1,14,6,C
99814,1ENECA,1,15,6,C
99814,TNAHD4,2,14,6,C
99814,TNAHD4,2,14,6,C
99814,TNAHD4,1,14,6,C
99814,JEGRCL,1,14,5,C
99812,IA7X1P,1,14,6,C
99811,8N10W9,1,14,6,C
99810,HOUJQN,2,14,6,C
99809,IYXV3Z,1,15,5,C
99808,NM6C73,1,14,5,C
99807,WH1BJI,1,15,6,C
99807,NJVZEL,1,15,6,C
99807,CD1NU9,1,14,5,C
99807,V7JUQL,1,14,6,C
99807,V7JUQL,1,14,6,C
99807,EQQBND,1,15,5,C
99807,I1KDJ0,1,15,5,C
99807,I1KDJ0,1,15,5,C
99806,LXJQVG,1,15,6,C
99805,ADT9MG,1,15,5,C
99805,ADT9MG,1,14,5,C
99805,SY1DDY,1,14,6,C
99804,7BU1V7,1,15,6,C
99804,SMMRK3,1,14,6,C
99804,8N10W9,2,14,6,C
99804,U95NWB,1,14,6,C
99804,U95NWB,1,15,6,C
99804,U95NWB,1,14,5,C
99804,8D9SAW,1,14,6,C
99804,TNAHD4,1,15,6,C
99803,8D9SAW,1,15,6,C
99803,8D9SAW,1,15,5,C
99803,0LNUOV,2,15,6,C
99802,8N10W9,4,15,5,C
99802,8N10W9,4,15,5,C
99802,8N10W9,4,14,5,C
99802,8N10W9,6,14,6,C
99802,8N10W9,3,15,5,C
99802,8N10W9,1,15,5,C
99802,KTDZY0,1,15,5,C
99802,8N10W9,1,14,5,C
99801,5HQR89,1,15,6,C
99801,8D9SAW,5,15,5,C
99801,8D9SAW,15,15,5,C
99801,8D9SAW,2,15,5,C
99801,8D9SAW,23,15,5,C
99801,8D9SAW,1,15,6,C
99801,8D9SAW,24,15,5,C
99801,8D9SAW,24,14,6,C
99801,8D9SAW,1,15,5,C
99801,8D9SAW,23,14,6,C
99801,8D9SAW,2,14,5,C
99801,8D9SAW,22,15,5,C
99801,8D9SAW,3,15,5,C
99801,8D9SAW,20,14,6,C
99801,8D9SAW,1,15,5,C
99801,8D9SAW,19,15,5,C
99801,8D9SAW,5,14,6,C
99801,8D9SAW,15,14,5,C
99801,8D9SAW,9,14,5,C
99801,2T1DJM,1,14,5,C
99801,8D9SAW,6,15,5,C
99800,QVFB0Q,1,14,6,C
99800,I1KDJ0,1,15,5,C
99800,JEGRCL,1,14,6,C
99800,JEGRCL,1,14,6,C
99799,WRRW1W,1,15,5,C
99799,WRRW1W,1,14,5,C
99799,WRRW1W,1,14,6,C
99799,WRRW1W,2,15,5,C
99798,8N10W9,1,15,6,C
99798,ZRCYSH,1,15,6,C
99798,ZRCYSH,2,14,5,C
99798,ZRCYSH,1,14,6,C
99798,800OVF,1,14,5,C
99798,800OVF,1,15,6,C
99798,WRRW1W,1,15,6,C
99797,NISP6K,1,15,6,C
99796,I1KDJ0,3,15,6,C
99795,8N10W9,2,15,5,C
99795,0LNUOV,1,14,5,C
99795,WRRW1W,2,14,6,C
99794,8N10W9,1,14,6,C
99794,W25EZN,1,14,6,C
99794,8D9SAW,1,15,5,C
99794,WGHG3L,1,14,5,C
99794,I1KDJ0,1,14,5,C
99794,I1KDJ0,1,15,6,C
99794,X31OGS,1,15,6,C
99793,CD1NU9,1,14,5,C
99792,I1X92B,2,14,5,C
99791,I1X92B,1,14,5,C
99790,NISP6K,1,15,6,C
99790,NISP6K,1,15,5,C
99790,NISP6K,1,14,6,C
99789,32ZKOX,2,15,6,C
99788,32ZKOX,1,14,6,C
99787,W518XY,1,14,6,C
99786,32ZKOX,1,14,5,C
99785,32ZKOX,5,15,6,C
99784,V7JUQL,1,14,5,C
99784,V7JUQL,1,14,6,C
99783,NISP6K,1,15,6,C
99783,NISP6K,1,14,5,C
99783,NISP6K,1,15,6,C
99783,NISP6K,1,14,6,C
99782,NISP6K,1,15,5,C
99781,NISP6K,1,15,6,C
99780,NISP6K,1,14,6,C
99779,NISP6K,1,15,6,C
99778,32ZKOX,1,14,6,C
99777,DGAONE,1,14,6,C
99775,32ZKOX,1,15,6,C
99774,32ZKOX,1,15,5,C
99773,HOUJQN,2,14,6,C
99772,IYXV3Z,1,15,6,C
99771,32ZKOX,1,15,6,C
99770,NM6C73,1,15,6,C
99769,LXJQVG,1,15,6,C
99768,V7JUQL,1,15,6,C
99767,8N10W9,1,14,5,C
99767,6M2FJM,1,15,6,C
99766,V7JUQL,1,15,6,C
99765,V7JUQL,1,15,5,C
99764,DGAONE,1,14,6,C
99763,2T1DJM,1,14,5,C
99762,V7JUQL,1,14,6,C
99761,DGAONE,2,14,6,C
99760,F7LULH,1,15,5,C
99759,V7JUQL,1,14,6,C
99758,NISP6K,1,15,6,C
99757,T3NVTG,1,14,6,C
99756,HXQR4L,1,14,6,C
99755,HXQR4L,2,15,5,C
99754,G8ASPE,1,15,6,C
99753,V7JUQL,2,15,5,C
99752,V7JUQL,2,15,6,C
99751,V7JUQL,1,15,6,C
99750,M67GNC,1,14,6,C
99749,XUZJ74,1,15,5,C
99748,6NDM0O,1,15,6,C
99747,QVFB0Q,1,15,5,C
99746,1A6YTA,1,14,6,C
99745,S90CD9,1,15,6,C
99744,CD1NU9,1,14,6,C
99744,CD1NU9,2,15,5,C
99744,CD1NU9,7,15,6,C
99744,CD1NU9,2,14,6,C
99744,CD1NU9,2,15,6,C
99743,NISP6K,1,15,6,C
99743,NISP6K,1,15,6,C
99743,NISP6K,1,14,6,C
99742,Z8KPP8,3,14,6,C
99741,NISP6K,1,15,6,C
99741,NISP6K,1,15,5,C
99741,NISP6K,1,15,6,C
99741,NISP6K,1,14,6,C
99740,NISP6K,1,14,5,C
99739,NISP6K,1,15,5,C
99738,NISP6K,1,14,5,C
99737,NISP6K,1,15,6,C
99736,70EPUK,4,14,5,C
99735,32ZKOX,1,15,5,C
99735,32ZKOX,1,14,6,C
99734,AKP0A7,1,15,6,C
99734,0LNUOV,1,15,5,C
99734,WRRW1W,1,15,6,C
99734,CD1NU9,1,14,6,C
99734,W25EZN,1,14,5,C
99734,0LNUOV,1,14,5,C
99734,DGAONE,1,15,5,C
99734,I1KDJ0,1,15,5,C
99733,DGAONE,1,15,5,C
99732,05W6TK,2,15,6,C
99731,05W6TK,2,15,6,C
99730,9KHDG3,1,14,6,C
99730,9KHDG3,1,15,5,C
99729,2Z7ZEP,1,15,6,C
99727,X31OGS,1,15,5,C
99726,X31OGS,1,15,5,C
99725,Z8KPP8,1,14,5,C
99724,K3YA1X,1,14,6,C
99723,D05ZS7,4,14,5,C
99723,D05ZS7,1,14,6,C
99722,CD1NU9,1,14,6,C
99721,SMMRK3,1,15,5,C
99721,37VA62,1,15,6,C
99721,TB6WIP,2,14,6,C
99721,TB6WIP,1,14,6,C
99721,05W6TK,2,14,5,C
99721,TB6WIP,3,14,6,C
99720,9KHDG3,2,15,5,C
99719,Z8KPP8,1,15,5,C
99718,8N10W9,3,14,5,C
99718,8N10W9,3,15,5,C
99717,56TC1Z,1,15,6,C
99717,KTDZY0,1,15,6,C
99717,DGAONE,1,14,5,C
99717,I1KDJ0,1,14,5,C
99717,WRRW1W,1,15,5,C
99717,WRRW1W,1,14,5,C
99717,56TC1Z,1,15,6,C
99717,56TC1Z,1,14,6,C
99717,KTDZY0,3,15,6,C
99717,KTDZY0,4,15,6,C
99717,KTDZY0,1,14,6,C
99717,I1KDJ0,1,15,6,C
99717,I1KDJ0,1,15,6,C
99716,IA7X1P,1,14,6,C
99715,K3YA1X,4,14,6,C
99714,K3YA1X,1,15,5,C
99713,K3YA1X,1,15,6,C
99712,K3YA1X,1,15,5,C
99712,K3YA1X,1,15,5,C
99712,K3YA1X,1,15,6,C
99711,SMMRK3,1,15,5,C
99711,SMMRK3,1,14,6,C
99711,SMMRK3,1,14,6,C
99711,SMMRK3,1,14,6,C
99711,SMMRK3,1,15,6,C
99711,8N10W9,2,15,6,C
99711,56TC1Z,1,15,6,C
99711,56TC1Z,1,14,6,C
99711,DGAONE,1,14,6,C
99711,LXJQVG,1,15,6,C
99710,K3YA1X,1,15,5,C
99709,HOUJQN,2,15,6,C
99708,HOUJQN,5,15,5,C
99707,I1X92B,2,14,6,C
99707,I1X92B,5,15,6,C
99707,I1X92B,2,15,5,C
99707,I1X92B,1,14,6,C
99706,HOUJQN,3,15,6,C
99705,HOUJQN,1,14,6,C
99704,TNZ1OO,1,14,5,C
99703,TB6WIP,1,14,5,C
99701,IYXV3Z,1,15,6,C
99700,AX7BJ8,1,14,5,C
99699,Z8KPP8,1,14,6,C
99698,Z8KPP8,1,15,5,C
99697,DNLEH7,1,15,5,C
99696,NM6C73,2,15,5,C
99696,NM6C73,1,14,5,C
99695,SMMRK3,1,15,6,C
99695,SMMRK3,1,15,5,C
99695,AKP0A7,1,14,5,C
99695,Z8KPP8,1,14,5,C
99695,I1KDJ0,1,14,6,C
99695,I1KDJ0,1,14,5,C
99695,AB9XBU,1,14,5,C
99695,8N10W9,1,15,6,C
99695,2T1DJM,2,15,6,C
99695,56TC1Z,1,14,5,C
99695,U95NWB,1,15,5,C
99695,NJVZEL,1,14,5,C
99695,AKP0A7,1,14,6,C
99695,Z8KPP8,1,15,6,C
99695,WRRW1W,1,14,5,C
99695,JEGRCL,1,15,5,C
99694,WGHG3L,1,15,5,C
99694,WGHG3L,1,14,5,C
99694,WGHG3L,3,14,5,C
99694,WGHG3L,2,15,5,C
99694,WGHG3L,2,15,5,C
99694,WGHG3L,2,15,5,C
99694,WGHG3L,2,15,5,C
99694,WGHG3L,1,14,6,C
99694,WGHG3L,2,15,6,C
99693,D05ZS7,2,15,6,C
99692,Z8KPP8,1,15,6,C
99691,TB6WIP,2,15,5,C
99690,LXJQVG,1,15,6,C
99689,K3YA1X,1,15,6,C
99689,K3YA1X,1,14,5,C
99689,K3YA1X,1,14,5,C
99689,K3YA1X,2,14,6,C
99688,K3YA1X,1,14,5,C
99687,UCRNWD,3,15,5,C
99687,UCRNWD,1,14,5,C
99687,UCRNWD,1,15,6,C
99687,UCRNWD,1,15,5,C
99687,IPGA7X,1,15,5,C
99687,IPGA7X,1,14,6,C
99686,DGAONE,3,14,6,C
99685,JCNON3,1,14,6,C
99684,I1X92B,2,14,5,C
99683,8N10W9,1,14,6,C
99683,8N10W9,1,15,6,C
99683,8N10W9,2,15,5,C
99683,8N10W9,1,14,5,C
99682,TB6WIP,1,15,5,C
99681,X31OGS,1,15,5,C
99680,K3YA1X,1,14,6,C
99680,K3YA1X,2,14,6,C
99680,K3YA1X,1,15,5,C
99679,9KHDG3,2,14,6,C
99678,05W6TK,1,14,6,C
99677,TBCCF7,1,14,6,C
99677,TBCCF7,1,14,6,C
99677,56TC1Z,1,14,5,C
99677,56TC1Z,1,15,6,C
99677,WRRW1W,1,15,6,C
99677,WRRW1W,2,14,5,C
99676,8D9SAW,1,14,5,C
99676,0LNUOV,2,14,5,C
99676,0LNUOV,2,14,6,C
99676,G8ASPE,2,15,6,C
99675,V7JUQL,1,15,5,C
99675,Z8KPP8,2,14,5,C
99674,NISP6K,1,15,5,C
99673,I1KDJ0,3,14,5,C
99673,I1KDJ0,4,14,6,C
99673,I1KDJ0,2,14,5,C
99673,TB6WIP,1,14,6,C
99673,D05ZS7,4,15,6,C
99673,D05ZS7,2,15,6,C
99673,I1KDJ0,2,14,5,C
99672,D05ZS7,4,14,5,C
99670,0SJH1Z,2,15,5,C
99669,UU4A1K,1,14,5,C
99668,D05ZS7,1,14,6,C
99667,D05ZS7,1,14,6,C
99666,D05ZS7,1,15,5,C
99665,X31OGS,1,15,5,C
99664,S90CD9,2,15,6,C
99663,TB6WIP,1,14,6,C
99663,TB6WIP,1,14,5,C
99663,TB6WIP,1,14,6,C
99662,TB6WIP,2,14,5,C
99661,AHR20O,1,14,6,C
99660,UHYJ3A,1,14,6,C
99660,KTDZY0,2,14,6,C
99660,ZGYCSW,1,14,6,C
99660,TBCCF7,1,15,6,C
99660,TBCCF7,1,15,6,C
99660,KTDZY0,1,14,6,C
99660,KTDZY0,1,14,6,C
99660,KTDZY0,1,14,6,C
99660,LXJQVG,1,14,6,C
99660,LXJQVG,1,14,5,C
99660,LXJQVG,1,14,5,C
99660,ZGYCSW,2,14,6,C
99660,I1KDJ0,1,14,5,C
99660,WRRW1W,1,14,5,C
99660,WRRW1W,1,14,6,C
99659,Z8KPP8,2,15,6,C
99658,V7JUQL,1,15,5,C
99657,YKQY4X,7,15,5,C
99656,5X8RAN,1,15,5,C
99655,UMKYTJ,1,14,6,C
99654,K3YA1X,1,14,5,C
99653,HXQR4L,1,14,5,C
99652,HXQR4L,2,15,5,C
99651,K3YA1X,1,14,6,C
99650,05W6TK,1,15,6,C
99649,7BU1V7,2,14,6,C
99649,8N10W9,2,15,6,C
99648,Z8KPP8,1,15,5,C
99647,EQQBND,1,14,6,C
99646,UMKYTJ,1,15,5,C
99645,NISP6K,1,15,5,C
99645,NISP6K,1,14,5,C
99645,NISP6K,1,14,5,C
99644,NISP6K,1,15,5,C
99644,NISP6K,1,14,5,C
99644,NISP6K,1,14,5,C
99644,NISP6K,1,14,6,C
99643,NISP6K,1,14,6,C
99642,NISP6K,1,14,5,C
99641,NISP6K,1,15,6,C
99640,NISP6K,1,14,6,C
99639,32ZKOX,1,15,6,C
99638,DGAONE,1,14,5,C
99637,SMMRK3,1,15,6,C
99637,SMMRK3,1,15,6,C
99637,SMMRK3,1,14,5,C
99637,SMMRK3,1,15,5,C
99637,SMMRK3,1,14,5,C
99637,CD1NU9,1,14,6,C
99637,QVFB0Q,1,15,6,C
99637,QVFB0Q,1,15,5,C
99637,QVFB0Q,1,15,6,C
99637,QVFB0Q,2,15,5,C
99637,QVFB0Q,1,15,6,C
99637,QVFB0Q,1,15,6,C
99637,QVFB0Q,1,14,6,C
99637,LXJQVG,1,15,5,C
99637,WRRW1W,2,15,6,C
99636,HOUJQN,2,15,6,C
99635,DGAONE,2,15,6,C
99634,SMMRK3,2,14,5,C
99634,SMMRK3,1,14,5,C
99634,SMMRK3,1,14,6,C
99634,SMMRK3,1,14,6,C
99634,SMMRK3,1,14,6,C
99633,NISP6K,1,15,6,C
99632,2T1DJM,1,15,5,C
99631,IA7X1P,1,15,6,C
99630,9KZ6W1,1,15,5,C
99629,EQQBND,1,14,6,C
99628,8D9SAW,1,15,6,C
99627,HXQR4L,1,15,5,C
99626,32ZKOX,1,15,5,C
99625,HLOISD,1,14,5,C
99624,ZRCYSH,1,14,6,C
99623,7BU1V7,1,15,5,C
99622,QVFB0Q,1,14,6,C
99621,O7AXAK,1,15,5,C
99620,QP56BU,1,14,6,C
99619,8D9SAW,1,15,6,C
99618,KTDZY0,1,15,5,C
99618,WRRW1W,1,14,6,C
99617,8N10W9,1,14,6,C
99616,5P4LRT,1,15,6,C
99615,TB6WIP,1,14,6,C
99614,C5O9C9,5,15,5,C
99614,SMMRK3,1,14,5,C
99614,8N10W9,3,15,6,C
99614,8N10W9,2,14,5,C
99614,W25EZN,1,14,5,C
99614,0LNUOV,1,14,6,C
99614,Q50W5L,1,14,6,C
99614,WRRW1W,3,14,6,C
99614,3LQL9L,1,14,6,C
99613,M8W7TS,1,14,5,C
99612,1D2ILZ,2,15,5,C
99612,1D2ILZ,2,14,6,C
99611,122OKQ,1,14,6,C
99610,DGAONE,1,14,5,C
99609,1D2ILZ,1,14,5,C
99608,V7JUQL,2,15,5,C
99608,JUUL5B,7,14,6,C
99608,D05ZS7,8,14,6,C
99608,D05ZS7,22,14,5,C
99608,O9YFO8,2,14,5,C
99608,D05ZS7,10,14,5,C
99608,HOUGRO,3,15,6,C
99608,O9YFO8,4,14,5,C
99607,SMMRK3,1,14,5,C
99607,1D2ILZ,2,15,6,C
99607,1D2ILZ,1,15,5,C
99607,UU4A1K,1,14,6,C
99607,70EPUK,2,14,5,C
99607,QVFB0Q,2,15,6,C
99607,70EPUK,11,14,6,C
99607,70EPUK,4,14,6,C
99607,WRRW1W,4,14,6,C
99607,WRRW1W,1,14,5,C
99606,XUZJ74,1,15,5,C
99606,XUZJ74,1,14,5,C
99606,H1I7JZ,12,15,5,C
99606,CD1NU9,1,14,5,C
99606,W25EZN,1,14,5,C
99606,8D9SAW,3,14,6,C
99606,8D9SAW,1,14,6,C
99606,8D9SAW,1,15,5,C
99606,32ZKOX,1,14,5,C
99606,WRRW1W,1,15,6,C
99606,JEGRCL,1,14,5,C
99606,U8203G,1,15,6,C
99606,TB6WIP,5,14,6,C
99606,TB6WIP,2,15,5,C
99606,AX7BJ8,1,15,5,C
99605,APQKWK,1,15,5,C
99605,AHR20O,3,15,5,C
99605,AHR20O,1,15,6,C
99605,AHR20O,5,15,6,C
99604,HCMI82,12,15,6,C
99604,XUZJ74,1,14,6,C
99604,D8AMD3,2,14,6,C
99604,V6K6JX,1,15,6,C
99604,XPZSZ1,2,15,6,C
99603,D05ZS7,11,14,5,C
99603,D05ZS7,1,15,6,C
99603,D05ZS7,1,14,5,C
99602,V7JUQL,1,15,5,C
99601,AHR20O,22,14,5,C
99601,D8AMD3,1,15,6,C
99600,32ZKOX,1,15,6,C
99600,70EPUK,3,14,6,C
99600,M67GNC,1,15,6,C
99599,UU4A1K,1,15,6,C
99598,PP9DNA,3,15,6,C
99598,PP9DNA,2,15,6,C
99598,PP9DNA,6,14,6,C
99598,PP9DNA,2,15,5,C
99598,PP9DNA,8,15,6,C
99598,PP9DNA,1,15,5,C
99598,PP9DNA,8,14,6,C
99597,1D2ILZ,1,15,6,C
99596,D05ZS7,4,15,6,C
99595,M8W7TS,1,14,5,C
99595,TB6WIP,2,14,6,C
99594,05W6TK,3,15,6,C
99593,D05ZS7,18,15,5,C
99592,84ABYS,2,15,6,C
99592,TB6WIP,6,15,5,C
99592,CST1KC,1,14,5,C
99592,ASG1IT,1,15,6,C
99592,ASG1IT,1,14,5,C
99592,IPGA7X,1,14,6,C
99591,I1X92B,1,14,5,C
99591,YMN5EM,3,15,6,C
99591,JWTWL1,1,15,5,C
99591,GPBMZJ,1,14,6,C
99591,D8AMD3,3,15,6,C
99591,V6K6JX,1,14,6,C
99590,Z26SRT,1,14,5,C
99590,Z26SRT,1,14,6,C
99590,Z26SRT,3,14,6,C
99589,JUUL5B,4,14,6,C
99589,D05ZS7,1,15,6,C
99589,D05ZS7,1,15,6,C
99589,D05ZS7,1,14,5,C
99588,DGAONE,1,15,5,C
99588,DGAONE,1,14,6,C
99588,02MRUH,1,14,5,C
99588,DGAONE,1,15,6,C
99588,DGAONE,1,14,6,C
99588,YKQY4X,1,14,5,C
99588,02MRUH,2,15,5,C
99587,PP9DNA,1,14,5,C
99587,2Z7ZEP,2,15,5,C
99586,V6K6JX,1,14,5,C
99585,1D2ILZ,6,14,5,C
99584,JUUL5B,3,15,6,C
99584,JUUL5B,3,14,5,C
99583,DGAONE,1,14,6,C
99582,U8203G,1,14,5,C
99581,1D2ILZ,1,15,6,C
99581,1D2ILZ,5,14,5,C
99580,AHR20O,3,14,6,C
